date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-10-04 00:00:00,16.1,14.3,19.5,2.8,,327,12.2,27.8,1015.5,
2021-10-05 00:00:00,18.3,12.5,24.6,0,,301,17.4,37,1017.5,
2021-10-06 00:00:00,18.7,16.4,22.4,0,,343,12.5,27.8,1021.6,
2021-10-07 00:00:00,17.8,14.2,22.6,0,,315,15.1,25.9,1020.4,
2021-10-08 00:00:00,18.2,14.9,22.9,0,,345,13,24.1,1019.9,
2021-10-09 00:00:00,17.6,16.2,21.3,0,,10,10.8,24.1,1020.8,
2021-10-10 00:00:00,18.6,16.3,22.3,0,,46,9.7,22.2,1022,
2021-10-11 00:00:00,17.6,13.3,23.8,0,,331,14.1,25.9,1021.6,
2021-10-12 00:00:00,17.6,12.9,23.4,0,,336,13.1,29.6,1018.2,
2021-10-13 00:00:00,17.2,13.5,22.5,0,,6,13.5,29.6,1018.3,
2021-10-14 00:00:00,17.5,15.1,21.6,0,,10,11.8,25.9,1022.6,
2021-10-15 00:00:00,18.2,14.9,23.9,0,,335,15.1,25.9,1018.4,
2021-10-16 00:00:00,18.3,16,22.8,0,,52,11.9,25.9,1017.5,
2021-10-17 00:00:00,18,15,22.2,0,,43,10.5,22.2,1019.1,
2021-10-18 00:00:00,18.9,16.2,24.5,0,,2,10.7,24.1,1023.1,
2021-10-19 00:00:00,19.7,16.7,24.1,0,,299,16.9,27.8,1026.1,
2021-10-20 00:00:00,21.1,17.8,24.1,0,,239,20.8,40.8,1022.5,
2021-10-21 00:00:00,18.4,16.4,22.7,0.8,,58,11.3,22.2,1017.2,
2021-10-22 00:00:00,16.9,14.6,21,0,,349,10.1,24.1,1018.9,
2021-10-23 00:00:00,15.1,11.9,20.8,0,,7,14,27.8,1021.3,
2021-10-24 00:00:00,15.8,10.8,23,0,,356,14.6,29.6,1022.6,
2021-10-25 00:00:00,15.9,11.5,21.3,0,,11,13.8,29.6,1021.7,
2021-10-26 00:00:00,16.2,12.8,22.4,0,,321,15.3,27.8,1022.8,
2021-10-27 00:00:00,15.6,11.5,21,0,,40,15.5,27.8,1022.5,
2021-10-28 00:00:00,15.1,11.4,20.8,0.5,,15,14.1,25.9,1018.6,
2021-10-29 00:00:00,17.1,13.6,22.6,19.4,,321,13.5,24.1,1013.3,
2021-10-30 00:00:00,19.5,17,22,,,236,21.5,38.9,1007.8,
2021-10-31 00:00:00,19,16.3,23.6,1.4,,338,14,31.5,1008.4,
2021-11-01 00:00:00,19.1,15.8,25,0,,276,15.2,35.2,1007.2,
2021-11-02 00:00:00,15.4,12.6,20.2,0,,288,15.3,29.6,1008.9,
2021-11-03 00:00:00,14.1,10.6,17.8,0,,343,11.6,25.9,1003.5,
2021-11-04 00:00:00,11.5,8.4,18.2,10.3,,4,15.2,29.6,1011.8,
2021-11-05 00:00:00,10.8,6.9,16.3,0,,357,14.9,29.6,1018.7,
2021-11-06 00:00:00,11.1,5.9,19,0,,6,17.3,29.6,1022.1,
2021-11-07 00:00:00,11.2,6.8,18.9,0,,341,17.5,31.5,1018.1,
2021-11-08 00:00:00,12.9,8.9,18.9,0,,341,15.1,29.6,1014.7,
2021-11-09 00:00:00,12.9,9.2,17.2,1,,14,18.2,35.2,1017.4,
2021-11-10 00:00:00,13.7,11.9,16.5,10,,16,17.9,33.3,1016.2,
2021-11-11 00:00:00,15.7,12.8,18.6,4.3,,36,28.6,44.5,1015.9,
2021-11-12 00:00:00,15.3,14.1,20.1,0.4,,4,14.8,27.8,1015.6,
2021-11-13 00:00:00,15.7,13.9,20.5,0,,11,12.5,25.9,1017.4,
2021-11-14 00:00:00,14.3,11,18.7,7.3,,30,13.1,29.6,1015.1,
2021-11-15 00:00:00,12.4,9.9,15.6,0,,349,10,24.1,1015.1,
2021-11-16 00:00:00,10.8,9.8,12.8,1.7,,355,18.9,25.9,1017.2,
2021-11-17 00:00:00,11.4,8.4,16.7,0,,352,16.9,27.8,1019.8,
2021-11-18 00:00:00,10.8,7.5,17.1,0,,341,15.2,27.8,1026.5,
2021-11-19 00:00:00,10.9,6.7,17.2,0,,356,13.8,29.6,1029,
2021-11-20 00:00:00,11.2,7.3,16.1,0,,354,12.9,29.6,1024.3,
2021-11-21 00:00:00,13,10.5,18.1,0,,14,13.2,25.9,1013.6,
2021-11-22 00:00:00,12.2,8.9,16.3,0.8,,47,17.2,29.6,1011,
2021-11-23 00:00:00,13,11.7,16.3,33.9,,93,30.7,53.7,1013.6,
2021-11-24 00:00:00,12.1,9.7,15.5,50.6,,57,20.3,40.8,1010.1,
2021-11-25 00:00:00,10.1,5.9,13.6,0,,360,13.6,27.8,1004.7,
2021-11-26 00:00:00,9.9,6.7,14.9,0,,354,14.3,24.1,1005.1,
2021-11-27 00:00:00,9.2,5.6,14.8,0,,324,16.6,38.9,1000.2,
2021-11-28 00:00:00,7.8,5.4,11.9,0,,303,21.6,40.8,1005.3,
2021-11-29 00:00:00,9.1,4.9,14.9,0,,331,14.7,29.6,1011.8,
2021-11-30 00:00:00,9.2,6.3,15.4,0,,345,11.5,25.9,1024.2,
2021-12-01 00:00:00,9.8,6.3,15.8,0.5,,343,15.5,31.5,1016.5,
2021-12-02 00:00:00,10.9,7.5,14.8,0,,340,14.1,27.8,1007.4,
2021-12-03 00:00:00,8.4,4.9,14.1,0,,333,11.7,27.8,1015.8,
2021-12-04 00:00:00,12.1,6.9,19.8,0,,325,17.6,35.2,1015.2,
2021-12-05 00:00:00,10.2,7.7,13.2,0,,311,20.7,42.6,1011.3,
2021-12-06 00:00:00,9,4.7,15.9,0,,333,7.4,29.6,1016.9,
2021-12-07 00:00:00,10.6,6.4,16.2,0,,326,13.4,27.8,1015.7,
2021-12-08 00:00:00,12.3,7.8,14.7,0,,284,22.2,51.8,1006.3,
2021-12-09 00:00:00,9.2,6.3,13.4,0,,327,14.8,38.9,1012.3,
2021-12-10 00:00:00,13.7,8.4,18.5,0,,322,19.9,46.3,1007.6,
2021-12-11 00:00:00,9.5,5.1,15,0,,41,10.4,27.8,1017.4,
2021-12-12 00:00:00,10.9,8,16.8,0,,345,13,29.6,1025.4,
2021-12-13 00:00:00,9.9,5.9,16.7,0,,331,14.7,27.8,1026.1,
2021-12-14 00:00:00,9.2,5.5,15.6,0,,9,13.8,31.5,1026.2,
2021-12-15 00:00:00,9.7,5.8,18.8,0,,352,15,31.5,1026.5,
2021-12-16 00:00:00,9.1,5,15.6,0,,8,13.6,31.5,1029.2,
2021-12-17 00:00:00,9.9,7.5,14.1,0,,26,13.4,31.5,1030.2,
2021-12-18 00:00:00,9.1,5.5,15.7,0,,1,14.1,33.3,1029.5,
2021-12-19 00:00:00,8.2,4.6,14.2,0,,343,16.1,31.5,1026.9,
2021-12-20 00:00:00,7.5,3.9,15.2,0,,348,19.1,31.5,1020.8,
2021-12-21 00:00:00,8.4,4.3,13.5,0,,25,16.3,29.6,1020,
2021-12-22 00:00:00,10,8.6,12.2,0.2,,17,12.2,25.9,1021.5,
2021-12-23 00:00:00,12,10.3,15.3,0,,301,11,25.9,1020.4,
2021-12-24 00:00:00,12.8,10.6,16.2,0.1,,285,10.5,24.1,1013.4,
2021-12-25 00:00:00,12.6,9.5,17.4,0,,270,10.5,25.9,1006.5,
2021-12-26 00:00:00,12.2,9.1,17.7,0,,4,12,25.9,1008.9,
2021-12-27 00:00:00,15.9,10.6,22.2,0,,277,16.5,29.6,1008.7,
2021-12-28 00:00:00,16.8,14.2,21.2,0,,298,16.9,33.3,1014.1,
2021-12-29 00:00:00,16.2,13.2,20.9,0,,350,14.4,27.8,1019.4,
2021-12-30 00:00:00,13.9,11,20.6,0,,335,15.3,31.5,1022.6,
2021-12-31 00:00:00,11.9,8.8,18.4,0,,349,13.2,27.8,1026.1,
2022-01-01 00:00:00,11.2,7.5,16.3,0,,298,8.8,25.9,1026.9,
2022-01-02 00:00:00,10.9,7.8,15,0,,340,10.7,22.2,1027.8,
2022-01-03 00:00:00,11.4,8.7,14.7,0,,287,16.5,29.6,1024.3,
2022-01-04 00:00:00,13.1,9.5,18.5,13.9,,259,14.7,31.5,1011.4,
2022-01-05 00:00:00,10.4,5.8,14.2,0.2,,8,11.7,27.8,1009.3,
2022-01-06 00:00:00,6.4,2.2,12.4,0,,351,19.1,31.5,1016.7,
2022-01-07 00:00:00,6,2.7,12.8,0,,344,12.3,29.6,1022.9,
2022-01-08 00:00:00,8.7,5.4,13.4,0,,340,13.1,27.8,1021.7,
2022-01-09 00:00:00,12.4,8.9,16.6,0,,309,18.6,33.3,1013.5,
2022-01-10 00:00:00,10.5,9.8,12.8,0.1,,46,13.2,31.5,1014.4,
2022-01-11 00:00:00,10.3,6.9,15,0,,333,14.9,29.6,1022.8,
2022-01-12 00:00:00,8.8,5.3,13.1,0,,47,11,25.9,1029.4,
2022-01-13 00:00:00,6.4,2.5,12.8,0,,9,13.6,27.8,1034.3,
2022-01-14 00:00:00,6.3,2,14.1,0,,6,15.2,33.3,1033.5,
2022-01-15 00:00:00,6.4,1.3,13.7,0,,344,16.7,31.5,1027.6,
2022-01-16 00:00:00,6.2,1.7,14.3,0,,347,17.3,31.5,1029,
2022-01-17 00:00:00,6.8,2.4,15.4,0,,346,18.9,33.3,1031.6,
2022-01-18 00:00:00,7.1,3,13.2,0,,19,16.5,29.6,1030.8,
2022-01-19 00:00:00,6.8,3.2,13.4,0,,353,14.1,29.6,1031.3,
2022-01-20 00:00:00,7.3,3.1,13.7,0,,344,16.4,31.5,1027.1,
2022-01-21 00:00:00,6.5,3.4,11.4,0,,1,17,29.6,1025.7,
2022-01-22 00:00:00,5.9,2.1,12.5,0,,347,17.4,31.5,1030,
2022-01-23 00:00:00,5.9,1.6,13.2,0,,352,14.5,31.5,1029.3,
2022-01-24 00:00:00,6.8,2.3,15,0,,348,14.1,29.6,1030,
2022-01-25 00:00:00,7.2,2.7,14.6,0,,345,13.8,33.3,1032.9,
2022-01-26 00:00:00,7.8,3.4,14.3,0,,328,14.1,31.5,1030.6,
2022-01-27 00:00:00,8.4,4.3,15.7,0,,11,14.7,33.3,1028.9,
2022-01-28 00:00:00,9.3,3.8,17,0,,340,17.5,33.3,1029.7,
2022-01-29 00:00:00,9.4,5.4,16.9,0,,334,17.3,35.2,1031.7,
2022-01-30 00:00:00,9.9,4.8,16.7,0,,330,15.5,31.5,1026.9,
2022-01-31 00:00:00,10.1,6.6,16.9,0,,358,15.1,29.6,1020.9,
2022-02-01 00:00:00,9.8,5.1,15.6,0,,330,12.6,27.8,1023,
2022-02-02 00:00:00,11.9,8.4,18.7,0,,329,13.9,31.5,1023.7,
2022-02-03 00:00:00,10.3,6,16.3,0,,347,15.3,27.8,1020.5,
2022-02-04 00:00:00,10.9,7.3,15.3,0,,316,12,25.9,1020.6,
2022-02-05 00:00:00,11.2,9.5,16.3,0,,356,9.6,22.2,1024.2,
2022-02-06 00:00:00,10.7,7.4,16,0,,341,15.9,27.8,1027.5,
2022-02-07 00:00:00,9.8,5.6,16.1,0,,333,13.6,27.8,1026.6,
2022-02-08 00:00:00,10.6,6.8,16,0,,327,14,31.5,1031.8,
2022-02-09 00:00:00,10.1,7,15,0,,315,13.8,27.8,1032,
2022-02-10 00:00:00,9,4.9,15.1,0,,330,13,27.8,1028.4,
2022-02-11 00:00:00,10.3,6.6,17.3,0,,327,10.8,27.8,1026.2,
2022-02-12 00:00:00,10.6,8.9,13.4,4.4,,41,8.5,24.1,1026.1,
2022-02-13 00:00:00,12.3,9.8,16.1,0.1,,259,17.2,38.9,1021.6,
2022-02-14 00:00:00,13.6,8.8,18.1,0,,272,17.8,35.2,1014,
2022-02-15 00:00:00,11.4,7.6,18.5,0,,347,13.2,24.1,1021.3,
2022-02-16 00:00:00,11.3,8.2,15.9,0,,353,10.8,27.8,1022.4,
2022-02-17 00:00:00,13.3,8.7,19.9,0,,309,15.1,27.8,1022.2,
2022-02-18 00:00:00,12.3,8.6,17.1,0,,288,15.9,33.3,1017.7,
2022-02-19 00:00:00,11.4,7.1,13.6,0.1,,8,10,22.2,1020.5,
2022-02-20 00:00:00,10.1,6.8,15.5,0,,300,13.8,29.6,1026.6,
2022-02-21 00:00:00,11.9,7.2,20.8,0,,13,13.9,29.6,1022.7,
2022-02-22 00:00:00,11.3,8.4,17.5,0,,329,15.1,29.6,1026.4,
2022-02-23 00:00:00,11,7,16.6,0,,303,16.4,27.8,1025.9,
2022-02-24 00:00:00,12.2,9.3,16.7,0,,305,8.7,24.1,1022.3,
2022-02-25 00:00:00,11.8,9.3,15.9,0.1,,31,12.9,24.1,1024.9,
2022-02-26 00:00:00,11.1,8.3,13.2,0,,86,13.6,31.5,1025.7,
2022-02-27 00:00:00,9.9,5.7,15,0,,325,11.9,24.1,1024.4,
2022-02-28 00:00:00,11.8,9.7,15.3,0,,295,13.9,25.9,1026.9,
2022-03-01 00:00:00,11.3,7,17.4,0,,38,12.3,24.1,1026.1,
2022-03-02 00:00:00,11,8,15.9,0,,313,12,29.6,1022.1,
2022-03-03 00:00:00,12.3,8.8,17.2,0,,305,14.2,31.5,1016.4,
2022-03-04 00:00:00,12,8.5,17.3,0,,342,13.3,27.8,1014.3,
2022-03-05 00:00:00,12.6,10.3,16.8,12.2,,300,14.4,25.9,1015.8,
2022-03-06 00:00:00,10.4,9.3,13.3,0.2,,56,9.4,25.9,1016.2,
2022-03-07 00:00:00,10.8,7.9,14,0,,55,11.7,27.8,1017.1,
2022-03-08 00:00:00,9.1,6.4,12.7,4.7,,339,10.4,25.9,1018.6,
2022-03-09 00:00:00,10.9,8.3,15.4,0.5,,353,12,25.9,1022.6,
2022-03-10 00:00:00,11.8,8.7,15.7,0,,258,13.7,27.8,1022.5,
2022-03-11 00:00:00,12.2,9.9,15.5,19.7,,86,7.8,27.8,1017.7,
2022-03-12 00:00:00,12.4,10.3,15.6,9.3,,34,14.3,31.5,1013,
2022-03-13 00:00:00,11.6,8.4,16.5,0.4,,12,12.2,29.6,1014.9,
2022-03-14 00:00:00,13.2,11.8,15,0.1,,75,40.9,64.8,1020.9,
2022-03-15 00:00:00,14.2,13.7,15.6,0,,70,43.4,61.1,1023.8,
2022-03-16 00:00:00,14.1,13.7,16,0,,70,40.6,57.4,1019.5,
2022-03-17 00:00:00,14.6,13.6,17,0,,74,34.5,46.3,1020.1,
2022-03-18 00:00:00,14.8,13.1,16.9,1.3,,67,35.1,42.6,1024.4,
2022-03-19 00:00:00,12.6,10,14,0,,61,30.7,46.3,1026.6,
2022-03-20 00:00:00,12.8,9.7,15.8,0.2,,61,18.2,37,1026.7,
2022-03-21 00:00:00,13.4,12,16.5,1.6,,93,29.3,53.7,1028.2,
2022-03-22 00:00:00,12.5,10.2,15.2,0,,83,29.4,48.2,1029.1,
2022-03-23 00:00:00,11.2,8.4,14.8,3.7,,56,23.3,46.3,1027.6,
2022-03-24 00:00:00,11.9,9.7,14.3,0,,55,22.8,44.5,1025.6,
2022-03-25 00:00:00,13.4,11.8,17.1,0,,75,30.4,48.2,1022.5,
2022-03-26 00:00:00,12.9,11.4,14.1,2.3,,60,27.9,48.2,1021.1,
2022-03-27 00:00:00,14.3,10.8,20.3,0,,42,19.7,33.3,1023.9,
2022-03-28 00:00:00,13.2,8.9,19.1,0,,56,12.1,25.9,1023.6,
2022-03-29 00:00:00,13.1,10.4,15.7,0.9,,42,20.8,37,1011.9,
2022-03-30 00:00:00,12.7,10.8,15.2,5.3,,30,15.2,35.2,1002.4,
2022-03-31 00:00:00,12.9,9.6,16.8,0,,312,13.4,29.6,999.9,
2022-04-01 00:00:00,10.7,6,15.8,0,,331,21.6,51.8,1004.8,
2022-04-02 00:00:00,9.7,4.7,17.2,0,,306,23.7,48.2,1011.2,
2022-04-03 00:00:00,7,5.6,9,0.7,,38,13.1,31.5,1016.7,
2022-04-04 00:00:00,8.2,3.6,12.7,0,,53,16.7,33.3,1018.5,
2022-04-05 00:00:00,9.9,5.1,15.1,0,,27,14.9,27.8,1015.6,
2022-04-06 00:00:00,12.6,9.7,18.3,,,292,14.3,31.5,1011.8,
2022-04-07 00:00:00,13.9,9,20,,,256,21.4,42.6,1014,
2022-04-08 00:00:00,16.4,10,22.1,0,,261,20.5,42.6,1011.9,
2022-04-09 00:00:00,15.6,13.2,19.9,0,,95,18.1,37,1014.3,
2022-04-10 00:00:00,13.5,10.8,17.2,0,,258,11.5,27.8,1019.9,
2022-04-11 00:00:00,13.3,9.4,17.5,0,,56,21.2,48.2,1016.1,
2022-04-12 00:00:00,14.3,13.8,16.4,0.2,,70,36.9,55.5,1012.4,
2022-04-13 00:00:00,13.7,12.8,14.6,5.1,,72,32.7,42.6,1012.9,
2022-04-14 00:00:00,16.4,11.2,21.9,0,,60,23.1,37,1016.5,
2022-04-15 00:00:00,18.3,14.1,25.2,0,,308,11.9,24.1,1019.4,
2022-04-16 00:00:00,18.4,14.9,25.3,0,,304,15.3,25.9,1017.2,
2022-04-17 00:00:00,16.7,13.4,22.2,0,,62,14.1,27.8,1017,
2022-04-18 00:00:00,15,11.8,19.2,0,,69,10.5,25.9,1015.9,
2022-04-19 00:00:00,14.5,11.5,19.7,0.5,,40,8.3,25.9,1012.1,
2022-04-20 00:00:00,14.8,13.6,17.2,0.5,,63,33.4,53.7,1004.5,
2022-04-21 00:00:00,12.9,11.6,14.2,,,351,13.9,42.6,1003.6,
2022-04-22 00:00:00,14.3,10.2,18.1,0,,275,13.1,35.2,1001.8,
2022-04-23 00:00:00,14.4,11.4,18,0.6,,226,19.2,51.8,999.1,
2022-04-24 00:00:00,15.8,12.2,22.6,0,,257,20.3,37,1007,
2022-04-25 00:00:00,14.9,11.6,19.7,0,,353,14.7,27.8,1013.2,
2022-04-26 00:00:00,15.1,10.3,20.4,0,,261,11.9,27.8,1014.7,
2022-04-27 00:00:00,15.9,12.6,21.5,0,,263,9.5,24.1,1016.5,
2022-04-28 00:00:00,16.8,14,21.1,0,,41,13.5,31.5,1019.9,
2022-04-29 00:00:00,17.8,14.1,23.5,0,,291,14.2,24.1,1023.1,
2022-04-30 00:00:00,17.7,15.1,20.9,0,,251,10,24.1,1020.8,
2022-05-01 00:00:00,17.2,14.6,21.7,0,,83,12.1,24.1,1018.2,
2022-05-02 00:00:00,17.3,15.8,20.7,0,,63,12.6,29.6,1014.4,
2022-05-03 00:00:00,16.2,15.1,19.3,0,,69,18.4,38.9,1014.2,
2022-05-04 00:00:00,16,13,19,,,33,11.5,33.3,1016.8,
2022-05-05 00:00:00,16.5,14,21.2,0,,282,13.2,25.9,1018.3,
2022-05-06 00:00:00,16.7,12.4,21.9,0,,270,14.2,27.8,1019,
2022-05-07 00:00:00,17.1,13.8,23.3,0,,299,13.5,27.8,1019.1,
2022-05-08 00:00:00,17.6,13.9,23.1,0,,248,10.3,25.9,1019.4,
2022-05-09 00:00:00,18.3,14.8,23.9,0,,87,11.5,24.1,1022.2,
2022-05-10 00:00:00,18.2,14.5,22.7,0,,264,16,33.3,1022.6,
2022-05-11 00:00:00,18,14.7,21.9,0,,245,16.5,33.3,1021.3,
2022-05-12 00:00:00,17.9,14.6,23.1,0,,258,9.9,24.1,1022,
2022-05-13 00:00:00,17.8,14.2,22.4,0,,69,12.4,24.1,1021.5,
2022-05-14 00:00:00,19.2,15.9,24.4,0,,260,11.3,25.9,1019.2,
2022-05-15 00:00:00,20.1,16.9,25.1,0,,256,11.2,29.6,1017,
2022-05-16 00:00:00,20.1,17.3,24.6,0,,216,10,24.1,1018.6,
2022-05-17 00:00:00,20.4,16.9,24.5,0,,238,11.7,25.9,1018.6,
2022-05-18 00:00:00,21.9,18.6,27.8,0,,228,10.5,24.1,1018.7,
2022-05-19 00:00:00,21.9,20,24.9,0,,91,13.1,27.8,1022.1,
2022-05-20 00:00:00,21.9,18.6,26,0,,78,11.8,24.1,1024.2,
2022-05-21 00:00:00,22.8,18.8,28.2,0,,281,16.9,33.3,1020.3,
2022-05-22 00:00:00,22.4,18.8,27.4,0,,241,14.5,33.3,1012.5,
2022-05-23 00:00:00,21.8,19.2,25.1,0,,120,12.2,31.5,1007.8,
2022-05-24 00:00:00,19.3,15.9,22.9,24.2,,133,13.6,31.5,1010.1,
2022-05-25 00:00:00,17.8,14.4,22.8,0,,340,10.7,27.8,1015.5,
2022-05-26 00:00:00,20.6,17.8,24.9,0,,288,15.2,27.8,1020.2,
2022-05-27 00:00:00,21.1,18.2,25,0,,294,17.1,25.9,1018.1,
2022-05-28 00:00:00,22.8,19.7,29.3,0,,256,17,25.9,1012.5,
2022-05-29 00:00:00,20.8,19.3,25.1,0,,107,12.9,27.8,1007.6,
2022-05-30 00:00:00,20.1,18.4,23.5,0,,72,14.8,25.9,1007.7,
2022-05-31 00:00:00,20.5,17.8,24.4,0,,101,10.7,27.8,1013.2,
2022-06-01 00:00:00,20.8,18.2,24.4,0,,244,13.9,25.9,1014.8,
2022-06-02 00:00:00,21.2,18.7,24.5,0,,69,16.4,,1013.7,
2022-06-03 00:00:00,21.1,20,26.6,0,,105,12.8,,1013.3,
2022-06-04 00:00:00,21.9,20,27.4,0,,158,11.6,,1014,
2022-06-05 00:00:00,23.1,20.1,27.5,0,,203,10.4,,1017.1,
2022-06-06 00:00:00,23.1,20.9,26.6,0,,233,13.3,,1018.6,
2022-06-07 00:00:00,22.9,20.4,27.1,0,,233,12.1,,1017.3,
2022-06-08 00:00:00,22.7,21.1,26.5,0,,94,13.3,,1013.8,
2022-06-09 00:00:00,21.9,20.1,26,0,,85,13.9,,1016.8,
2022-06-10 00:00:00,22.3,19.1,26.1,0,,252,16.5,,1019.3,
2022-06-11 00:00:00,23.8,20.6,28.3,0,,251,13.5,,1020.2,
2022-06-12 00:00:00,24.4,21.9,28.9,0,,250,16.1,,1020,
2022-06-13 00:00:00,25.2,21.1,31,0,,239,12.2,,1017.9,
2022-06-14 00:00:00,24.5,21.6,29,0.5,,242,11.3,25.9,1016.1,
2022-06-15 00:00:00,25.7,23.4,30.1,0,,182,13.8,29.6,1016.4,
2022-06-16 00:00:00,25.7,21.3,30.6,0,,255,11,29.6,1017.9,
2022-06-17 00:00:00,28.2,24,32.9,0,,253,8.9,25.9,1018.4,
2022-06-18 00:00:00,26.3,24.2,31,0,,67,14.6,29.6,1016.5,
2022-06-19 00:00:00,25.6,24,28.8,0,,78,21.7,37,1012.1,
2022-06-20 00:00:00,25.2,23.6,29,0,,102,11.7,27.8,1011.1,
2022-06-21 00:00:00,25.3,22.1,30.6,3.8,,206,9.2,24.1,1010.5,
2022-06-22 00:00:00,24.1,21.5,28.2,0.2,,24,15.3,29.6,1010.1,
2022-06-23 00:00:00,24.9,22.2,27.8,0,,227,15.3,33.3,1011.4,
2022-06-24 00:00:00,24.6,21,30.1,0,,281,18.3,37,1012.2,
2022-06-25 00:00:00,23.9,21.3,27.7,0,,108,11.9,27.8,1012.2,
2022-06-26 00:00:00,23.9,22.4,27,0,,84,16.1,37,1010.5,
2022-06-27 00:00:00,24.2,22.9,28.3,0,,142,12.8,38.9,1014,
2022-06-28 00:00:00,23.6,21.4,27.7,0,,286,23.3,38.9,1015.9,
2022-06-29 00:00:00,23.3,19.7,28,0,,253,13.5,33.3,1014.4,
2022-06-30 00:00:00,23.8,21.3,28.3,0,,244,13.8,27.8,1012.2,
2022-07-01 00:00:00,23.2,21.2,26.2,0,,116,13.1,27.8,1017.3,
2022-07-02 00:00:00,23.2,20,27.6,0,,106,10.9,24.1,1019.2,
2022-07-03 00:00:00,24.7,21.7,30.1,0,,84,11.8,24.1,1017.7,
2022-07-04 00:00:00,25.8,22.5,31.9,0,,104,10.9,24.1,1016.4,
2022-07-05 00:00:00,25.8,23.2,30.8,2.1,,286,12.3,27.8,1018.5,
2022-07-06 00:00:00,24.7,22.8,29,0.5,,345,15.7,25.9,1019.2,
2022-07-07 00:00:00,24.8,22.5,29.2,0,,288,20.3,33.3,1020.3,
2022-07-08 00:00:00,24.9,22.2,28.8,0,,238,15.6,29.6,1021.3,
2022-07-09 00:00:00,25.2,22.3,29.8,0,,245,12.1,33.3,1021.2,
2022-07-10 00:00:00,25.4,23,30.5,0,,254,11.4,31.5,1017.6,
2022-07-11 00:00:00,25.7,23,29.9,0,,97,12.6,25.9,1016.1,
2022-07-12 00:00:00,26,22.6,30.7,0,,222,9.6,25.9,1018.7,
2022-07-13 00:00:00,26.3,23.6,30.7,0,,218,9.8,27.8,1019.9,
2022-07-14 00:00:00,25.9,22.9,30.4,0,,249,11.6,25.9,1019.3,
2022-07-15 00:00:00,27.4,23.6,33.3,0,,254,11.6,33.3,1016,
2022-07-16 00:00:00,28.1,25.1,32.4,0,,80,12.1,25.9,1016.2,
2022-07-17 00:00:00,27.2,24.3,31.9,0,,78,12.3,27.8,1018,
2022-07-18 00:00:00,25.8,23.3,30,0,,91,11.5,25.9,1018.4,
2022-07-19 00:00:00,26.3,23.4,30.7,0,,120,8.8,24.1,1016.8,
2022-07-20 00:00:00,26.7,24,31,0,,75,14.8,27.8,1018.1,
2022-07-21 00:00:00,26.7,24.2,31.6,0,,276,15.9,33.3,1018.9,
2022-07-22 00:00:00,27.1,23.6,31.9,0,,270,16.4,44.5,1016.3,
2022-07-23 00:00:00,26.9,24.3,30.6,0,,116,12.8,29.6,1017.7,
2022-07-24 00:00:00,27.4,24.8,31.6,0,,228,14.9,31.5,1016.8,
2022-07-25 00:00:00,26.8,24.5,31.1,0,,79,16.3,29.6,1015.1,
2022-07-26 00:00:00,26.8,25,31,0.7,,255,14.2,29.6,1014.9,
2022-07-27 00:00:00,26.1,23.2,30.1,0.4,,192,13.7,29.6,1013.5,
2022-07-28 00:00:00,26.8,24.4,31.3,0,,287,10.5,27.8,1012.8,
2022-07-29 00:00:00,26.3,24.5,31,0,,62,16.2,29.6,1015.1,
2022-07-30 00:00:00,26.7,24.6,31,0,,228,12.5,33.3,1018.3,
2022-07-31 00:00:00,27.6,24.4,32.2,0,,259,12.2,25.9,1017.8,
2022-08-01 00:00:00,27.7,24.8,33.3,0,,277,14.8,31.5,1016.1,
2022-08-02 00:00:00,28.4,26.7,32.5,0,,258,13.3,31.5,1015.3,
2022-08-03 00:00:00,27.9,25.2,32.3,0,,266,14,31.5,1014,
2022-08-04 00:00:00,27.9,25.6,31.9,0,,254,13.5,29.6,1014.3,
2022-08-05 00:00:00,26.3,22.2,32.3,13.5,,294,15.7,29.6,1015.2,
2022-08-06 00:00:00,26.9,22.7,33.6,0,,302,17.5,29.6,1016,
2022-08-07 00:00:00,27.3,24.4,31.7,0,,15,12.7,25.9,1015,
2022-08-08 00:00:00,26.7,22.5,31.8,0,,82,13.7,25.9,1015.7,
2022-08-09 00:00:00,27.6,24.2,32.1,0,,35,12.3,24.1,1017.1,
2022-08-10 00:00:00,27.3,24,32.5,0,,267,15.7,31.5,1016.1,
2022-08-11 00:00:00,27.3,23.9,32.2,0,,260,12.7,29.6,1015.3,
2022-08-12 00:00:00,27.9,24.5,32.6,0,,270,21,46.3,1012.7,
2022-08-13 00:00:00,28.1,25.3,33.7,0,,63,12.4,27.8,1010.7,
2022-08-14 00:00:00,28.4,25.9,34.6,2.7,,301,17.1,31.5,1007.9,
2022-08-15 00:00:00,26.8,24.2,30.4,0,,81,16.3,31.5,1007.9,
2022-08-16 00:00:00,26.6,23.8,31.2,0,,78,10.4,27.8,1008,
2022-08-17 00:00:00,25.4,18.3,31.2,45.9,,51,15.6,31.5,1007.8,
2022-08-18 00:00:00,21.4,19.4,27.5,2.8,,347,13,25.9,1012.6,
2022-08-19 00:00:00,23.2,18.2,29.5,0,,352,14.2,27.8,1017.3,
2022-08-20 00:00:00,24.7,20.6,30.1,0,,290,19.8,35.2,1017.7,
2022-08-21 00:00:00,25.3,23.2,30.7,3.4,,353,13.4,27.8,1014.9,
